timestamp_utc,x_m,y_m,quality
2026-02-24 18:43:20.239,0.515849,0.038430,GOOD
2026-02-24 18:43:20.583,0.515849,0.038430,GOOD
2026-02-24 18:43:20.829,0.515849,0.038430,GOOD
2026-02-24 18:43:21.075,0.515849,0.038430,GOOD
2026-02-24 18:43:21.330,0.515849,0.038430,GOOD
2026-02-24 18:43:21.576,0.515849,0.038430,GOOD
2026-02-24 18:43:21.822,0.515849,0.038430,GOOD
2026-02-24 18:43:22.067,0.515849,0.038430,GOOD
2026-02-24 18:43:22.359,0.515849,0.038430,GOOD
2026-02-24 18:43:22.605,0.515849,0.038430,GOOD
2026-02-24 18:43:22.850,0.515849,0.038430,GOOD
2026-02-24 18:43:23.096,0.515849,0.038430,GOOD
2026-02-24 18:43:23.393,0.515849,0.038430,GOOD
2026-02-24 18:43:23.639,0.515849,0.038430,GOOD
2026-02-24 18:43:23.884,0.515849,0.038430,GOOD
2026-02-24 18:43:24.130,0.515849,0.038430,GOOD
2026-02-24 18:43:24.398,0.515849,0.038430,GOOD
2026-02-24 18:43:24.644,0.515849,0.038430,GOOD
2026-02-24 18:43:24.890,0.515849,0.038430,GOOD
2026-02-24 18:43:25.136,0.515849,0.038430,GOOD
2026-02-24 18:43:25.381,0.515849,0.038430,GOOD
2026-02-24 18:43:25.627,0.515849,0.038430,GOOD
2026-02-24 18:43:25.872,0.515849,0.038430,GOOD
2026-02-24 18:43:26.118,0.515849,0.038430,GOOD
2026-02-24 18:43:26.364,0.515849,0.038430,GOOD
2026-02-24 18:43:26.614,0.515849,0.038430,GOOD
2026-02-24 18:43:26.859,0.515849,0.038430,GOOD
2026-02-24 18:43:27.105,0.515849,0.038430,GOOD
2026-02-24 18:43:27.351,0.515849,0.038430,GOOD
2026-02-24 18:43:27.637,0.515849,0.038430,GOOD
2026-02-24 18:43:27.882,0.515849,0.038430,GOOD
2026-02-24 18:43:28.128,0.515849,0.038430,GOOD
2026-02-24 18:43:28.374,0.515849,0.038430,GOOD
2026-02-24 18:43:28.672,0.515849,0.038430,GOOD
2026-02-24 18:43:28.918,0.515849,0.038430,GOOD
2026-02-24 18:43:29.164,0.515849,0.038430,GOOD
2026-02-24 18:43:29.410,0.515849,0.038430,GOOD
2026-02-24 18:43:29.656,0.515849,0.038430,GOOD
2026-02-24 18:43:29.901,0.515849,0.038430,GOOD
2026-02-24 18:43:30.147,0.515849,0.038430,GOOD
2026-02-24 18:43:30.393,0.515849,0.038430,GOOD
2026-02-24 18:43:30.638,0.515849,0.038430,GOOD
2026-02-24 18:43:30.884,0.515849,0.038430,GOOD
2026-02-24 18:43:31.130,0.515849,0.038430,GOOD
2026-02-24 18:43:31.375,0.515849,0.038430,GOOD
2026-02-24 18:43:31.621,0.515849,0.038430,GOOD
2026-02-24 18:43:31.881,0.515849,0.038430,GOOD
2026-02-24 18:43:32.126,0.515849,0.038430,GOOD
2026-02-24 18:43:32.372,0.515849,0.038430,GOOD
2026-02-24 18:43:32.618,0.515849,0.038430,GOOD
2026-02-24 18:43:32.921,0.515849,0.038430,GOOD
2026-02-24 18:43:33.166,0.515849,0.038430,GOOD
2026-02-24 18:43:33.412,0.515849,0.038430,GOOD
2026-02-24 18:43:33.657,0.515849,0.038430,GOOD
2026-02-24 18:43:33.961,0.515849,0.038430,GOOD
2026-02-24 18:43:34.206,0.515849,0.038430,GOOD
2026-02-24 18:43:34.452,0.515849,0.038430,GOOD
2026-02-24 18:43:34.698,0.515849,0.038430,GOOD
2026-02-24 18:43:34.967,0.515849,0.038430,GOOD
2026-02-24 18:43:35.212,0.515849,0.038430,GOOD
2026-02-24 18:43:35.458,0.515849,0.038430,GOOD
2026-02-24 18:43:35.704,0.515849,0.038430,GOOD
2026-02-24 18:43:35.949,0.515849,0.038430,GOOD
2026-02-24 18:43:36.195,0.515849,0.038430,GOOD
