timestamp_utc,x_m,y_m,quality
2026-02-24 18:15:11.529,0.515849,0.190830,GOOD
2026-02-24 18:15:12.077,0.515849,0.190830,GOOD
2026-02-24 18:15:12.677,0.515849,0.190830,GOOD
2026-02-24 18:15:13.242,0.515849,0.190830,GOOD
2026-02-24 18:15:13.814,0.515849,0.190830,GOOD
2026-02-24 18:15:14.427,0.515849,0.190830,GOOD
2026-02-24 18:15:14.983,0.515849,0.190830,GOOD
2026-02-24 18:15:15.618,0.515849,0.190830,GOOD
2026-02-24 18:15:16.214,0.515849,0.190830,GOOD
2026-02-24 18:15:16.898,0.515849,0.190830,GOOD
2026-02-24 18:15:17.497,0.515849,0.190830,GOOD
2026-02-24 18:15:18.159,0.515849,0.190830,GOOD
2026-02-24 18:15:18.705,0.515849,0.190830,GOOD
2026-02-24 18:15:19.259,0.515849,0.190830,GOOD
2026-02-24 18:15:19.805,0.515849,0.190830,GOOD
2026-02-24 18:15:20.351,0.515849,0.190830,GOOD
2026-02-24 18:15:20.897,0.515849,0.190830,GOOD
2026-02-24 18:15:21.443,0.515849,0.190830,GOOD
2026-02-24 18:15:21.989,0.515849,0.190830,GOOD
2026-02-24 18:15:22.545,0.515849,0.190830,GOOD
2026-02-24 18:15:23.091,0.515849,0.190830,GOOD
2026-02-24 18:15:23.637,0.515849,0.190830,GOOD
2026-02-24 18:15:24.183,0.515849,0.190830,GOOD
2026-02-24 18:15:24.729,0.515849,0.190830,GOOD
2026-02-24 18:15:25.276,0.515849,0.190830,GOOD
2026-02-24 18:15:25.821,0.515849,0.190830,GOOD
2026-02-24 18:15:26.367,0.515849,0.190830,GOOD
2026-02-24 18:15:26.913,0.515849,0.190830,GOOD
2026-02-24 18:15:27.459,0.515849,0.190830,GOOD
2026-02-24 18:15:28.005,0.515849,0.190830,GOOD
2026-02-24 18:15:28.551,0.515849,0.190830,GOOD
2026-02-24 18:15:29.097,0.515849,0.190830,GOOD
