timestamp_utc,x_m,y_m,quality
2026-02-24 19:56:01.713,0.515925,0.006407,GOOD
2026-02-24 19:56:01.958,0.515925,0.006407,GOOD
2026-02-24 19:56:02.204,0.515925,0.006407,GOOD
2026-02-24 19:56:02.449,0.515925,0.006407,GOOD
2026-02-24 19:56:02.695,0.515925,0.006407,GOOD
2026-02-24 19:56:02.941,0.515925,0.006407,GOOD
2026-02-24 19:56:03.186,0.515925,0.006407,GOOD
2026-02-24 19:56:03.432,0.515925,0.006407,GOOD
2026-02-24 19:56:03.678,0.515925,0.006407,GOOD
2026-02-24 19:56:03.923,0.515925,0.006407,GOOD
2026-02-24 19:56:04.168,0.515925,0.006407,GOOD
2026-02-24 19:56:04.414,0.515925,0.006407,GOOD
2026-02-24 19:56:04.661,0.515925,0.006407,GOOD
2026-02-24 19:56:04.912,0.515925,0.006407,GOOD
2026-02-24 19:56:05.158,0.515925,0.006407,GOOD
2026-02-24 19:56:05.403,0.515925,0.006407,GOOD
2026-02-24 19:56:05.649,0.515925,0.006407,GOOD
2026-02-24 19:56:05.928,0.515925,0.006407,GOOD
2026-02-24 19:56:06.178,0.515925,0.006407,GOOD
2026-02-24 19:56:06.423,0.515925,0.006407,GOOD
2026-02-24 19:56:06.669,0.515925,0.006407,GOOD
2026-02-24 19:56:06.915,0.515925,0.006407,GOOD
2026-02-24 19:56:07.160,0.515925,0.006407,GOOD
2026-02-24 19:56:07.406,0.515925,0.006407,GOOD
2026-02-24 19:56:07.651,0.515925,0.006407,GOOD
2026-02-24 19:56:07.897,0.515925,0.006407,GOOD
2026-02-24 19:56:08.142,0.515925,0.006407,GOOD
2026-02-24 19:56:08.388,0.515925,0.006407,GOOD
2026-02-24 19:56:08.633,0.515925,0.006407,GOOD
2026-02-24 19:56:08.879,0.515925,0.006407,GOOD
2026-02-24 19:56:09.134,0.515925,0.006407,GOOD
2026-02-24 19:56:09.380,0.515925,0.006407,GOOD
2026-02-24 19:56:09.626,0.515925,0.006407,GOOD
2026-02-24 19:56:09.871,0.515925,0.006407,GOOD
2026-02-24 19:56:10.173,0.515925,0.006407,GOOD
2026-02-24 19:56:10.418,0.515925,0.006407,GOOD
2026-02-24 19:56:10.664,0.515925,0.006407,GOOD
2026-02-24 19:56:10.909,0.515925,0.006407,GOOD
2026-02-24 19:56:11.177,0.515925,0.006407,GOOD
2026-02-24 19:56:11.423,0.515925,0.006407,GOOD
2026-02-24 19:56:11.668,0.515925,0.006407,GOOD
2026-02-24 19:56:11.914,0.515925,0.006407,GOOD
2026-02-24 19:56:12.159,0.515925,0.006407,GOOD
2026-02-24 19:56:12.405,0.515925,0.006407,GOOD
2026-02-24 19:56:12.650,0.515925,0.006407,GOOD
2026-02-24 19:56:12.896,0.515925,0.006407,GOOD
2026-02-24 19:56:13.142,0.515925,0.006407,GOOD
2026-02-24 19:56:13.390,0.515925,0.006407,GOOD
2026-02-24 19:56:13.635,0.515925,0.006407,GOOD
2026-02-24 19:56:13.881,0.515925,0.006407,GOOD
2026-02-24 19:56:14.127,0.515925,0.006407,GOOD
2026-02-24 19:56:14.402,0.515925,0.006407,GOOD
2026-02-24 19:56:14.648,0.515925,0.006407,GOOD
2026-02-24 19:56:14.893,0.515925,0.006407,GOOD
2026-02-24 19:56:15.139,0.515925,0.006407,GOOD
2026-02-24 19:56:15.465,0.515925,0.006407,GOOD
2026-02-24 19:56:15.710,0.515925,0.006407,GOOD
2026-02-24 19:56:15.956,0.515925,0.006407,GOOD
2026-02-24 19:56:16.201,0.515925,0.006407,GOOD
2026-02-24 19:56:16.470,0.515925,0.006407,GOOD
2026-02-24 19:56:16.716,0.515925,0.006407,GOOD
2026-02-24 19:56:16.962,0.515925,0.006407,GOOD
2026-02-24 19:56:17.208,0.515925,0.006407,GOOD
2026-02-24 19:56:17.453,0.515925,0.006407,GOOD
2026-02-24 19:56:17.699,0.515925,0.006407,GOOD
2026-02-24 19:56:17.944,0.515925,0.006407,GOOD
2026-02-24 19:56:18.190,0.515925,0.006407,GOOD
2026-02-24 19:56:18.436,0.515925,0.006407,GOOD
2026-02-24 19:56:18.684,0.515925,0.006407,GOOD
2026-02-24 19:56:18.930,0.515925,0.006407,GOOD
2026-02-24 19:56:19.176,0.515925,0.006407,GOOD
2026-02-24 19:56:19.421,0.515925,0.006407,GOOD
2026-02-24 19:56:19.694,0.515925,0.006407,GOOD
2026-02-24 19:56:19.938,0.515925,0.006407,GOOD
2026-02-24 19:56:20.184,0.515925,0.006407,GOOD
2026-02-24 19:56:20.430,0.515925,0.006407,GOOD
2026-02-24 19:56:20.738,0.515925,0.006407,GOOD
2026-02-24 19:56:20.984,0.515925,0.006407,GOOD
2026-02-24 19:56:21.230,0.515925,0.006407,GOOD
2026-02-24 19:56:21.476,0.515925,0.006407,GOOD
2026-02-24 19:56:21.722,0.515925,0.006407,GOOD
2026-02-24 19:56:21.968,0.515925,0.006407,GOOD
2026-02-24 19:56:22.213,0.515925,0.006407,GOOD
2026-02-24 19:56:22.459,0.515925,0.006407,GOOD
2026-02-24 19:56:22.704,0.515925,0.006407,GOOD
2026-02-24 19:56:22.950,0.515925,0.006407,GOOD
2026-02-24 19:56:23.196,0.515925,0.006407,GOOD
2026-02-24 19:56:23.442,0.515925,0.006407,GOOD
2026-02-24 19:56:23.687,0.515925,0.006407,GOOD
2026-02-24 19:56:23.937,0.515925,0.006407,GOOD
2026-02-24 19:56:24.184,0.515925,0.006407,GOOD
2026-02-24 19:56:24.429,0.515925,0.006407,GOOD
2026-02-24 19:56:24.675,0.515925,0.006407,GOOD
2026-02-24 19:56:24.969,0.515925,0.006407,GOOD
2026-02-24 19:56:25.215,0.515925,0.006407,GOOD
2026-02-24 19:56:25.461,0.515925,0.006407,GOOD
2026-02-24 19:56:25.706,0.515925,0.006407,GOOD
2026-02-24 19:56:25.975,0.515925,0.006407,GOOD
2026-02-24 19:56:26.220,0.515925,0.006407,GOOD
2026-02-24 19:56:26.466,0.515925,0.006407,GOOD
2026-02-24 19:56:26.712,0.515925,0.006407,GOOD
2026-02-24 19:56:26.957,0.515925,0.006407,GOOD
2026-02-24 19:56:27.203,0.515925,0.006407,GOOD
2026-02-24 19:56:27.448,0.515925,0.006407,GOOD
2026-02-24 19:56:27.694,0.515925,0.006407,GOOD
2026-02-24 19:56:27.940,0.515925,0.006407,GOOD
2026-02-24 19:56:28.186,0.515925,0.006407,GOOD
2026-02-24 19:56:28.432,0.515925,0.006407,GOOD
2026-02-24 19:56:28.677,0.515925,0.006407,GOOD
2026-02-24 19:56:28.923,0.515925,0.006407,GOOD
2026-02-24 19:56:29.195,0.515925,0.006407,GOOD
2026-02-24 19:56:29.441,0.515925,0.006407,GOOD
2026-02-24 19:56:29.687,0.515925,0.006407,GOOD
2026-02-24 19:56:29.933,0.515925,0.006407,GOOD
2026-02-24 19:56:30.202,0.515925,0.006407,GOOD
2026-02-24 19:56:30.448,0.515925,0.006407,GOOD
2026-02-24 19:56:30.694,0.515925,0.006407,GOOD
2026-02-24 19:56:30.939,0.515925,0.006407,GOOD
2026-02-24 19:56:31.185,0.515925,0.006407,GOOD
2026-02-24 19:56:31.430,0.515925,0.006407,GOOD
2026-02-24 19:56:31.675,0.515925,0.006407,GOOD
2026-02-24 19:56:31.922,0.515925,0.006407,GOOD
2026-02-24 19:56:32.167,0.515925,0.006407,GOOD
2026-02-24 19:56:32.416,0.515925,0.006407,GOOD
2026-02-24 19:56:32.661,0.515925,0.006407,GOOD
2026-02-24 19:56:32.908,0.515925,0.006407,GOOD
2026-02-24 19:56:33.153,0.515925,0.006407,GOOD
2026-02-24 19:56:33.425,0.515925,0.006407,GOOD
2026-02-24 19:56:33.672,0.515925,0.006407,GOOD
2026-02-24 19:56:33.917,0.515925,0.006407,GOOD
2026-02-24 19:56:34.163,0.515925,0.006407,GOOD
2026-02-24 19:56:34.452,0.515925,0.006407,GOOD
2026-02-24 19:56:34.710,0.515925,0.006407,GOOD
2026-02-24 19:56:34.956,0.515925,0.006407,GOOD
2026-02-24 19:56:35.202,0.515925,0.006407,GOOD
2026-02-24 19:56:35.448,0.515925,0.006407,GOOD
2026-02-24 19:56:35.694,0.515925,0.006407,GOOD
2026-02-24 19:56:35.939,0.515925,0.006407,GOOD
2026-02-24 19:56:36.185,0.515925,0.006407,GOOD
2026-02-24 19:56:36.430,0.515925,0.006407,GOOD
2026-02-24 19:56:36.676,0.515925,0.006407,GOOD
2026-02-24 19:56:36.923,0.515925,0.006407,GOOD
2026-02-24 19:56:37.168,0.515925,0.006407,GOOD
2026-02-24 19:56:37.414,0.515925,0.006407,GOOD
2026-02-24 19:56:37.671,0.515925,0.006407,GOOD
2026-02-24 19:56:37.916,0.515925,0.006407,GOOD
2026-02-24 19:56:38.162,0.515925,0.006407,GOOD
2026-02-24 19:56:38.408,0.515925,0.006407,GOOD
2026-02-24 19:56:38.715,0.515925,0.006407,GOOD
2026-02-24 19:56:38.965,0.515925,0.006407,GOOD
2026-02-24 19:56:39.211,0.515925,0.006407,GOOD
2026-02-24 19:56:39.458,0.515925,0.006407,GOOD
2026-02-24 19:56:39.737,0.515925,0.006407,GOOD
2026-02-24 19:56:39.984,0.515925,0.006407,GOOD
2026-02-24 19:56:40.230,0.515925,0.006407,GOOD
2026-02-24 19:56:40.475,0.515925,0.006407,GOOD
2026-02-24 19:56:40.743,0.515925,0.006407,GOOD
2026-02-24 19:56:40.990,0.515925,0.006407,GOOD
2026-02-24 19:56:41.235,0.515925,0.006407,GOOD
2026-02-24 19:56:41.481,0.515925,0.006407,GOOD
2026-02-24 19:56:41.727,0.515925,0.006407,GOOD
2026-02-24 19:56:41.972,0.515925,0.006407,GOOD
2026-02-24 19:56:42.218,0.515925,0.006407,GOOD
2026-02-24 19:56:42.464,0.515925,0.006407,GOOD
2026-02-24 19:56:42.709,0.515925,0.006407,GOOD
2026-02-24 19:56:42.962,0.515925,0.006407,GOOD
2026-02-24 19:56:43.208,0.515925,0.006407,GOOD
2026-02-24 19:56:43.453,0.515925,0.006407,GOOD
2026-02-24 19:56:43.699,0.515925,0.006407,GOOD
2026-02-24 19:56:43.965,0.515925,0.006407,GOOD
2026-02-24 19:56:44.211,0.515925,0.006407,GOOD
2026-02-24 19:56:44.456,0.515925,0.006407,GOOD
2026-02-24 19:56:44.702,0.515925,0.006407,GOOD
2026-02-24 19:56:44.971,0.515925,0.006407,GOOD
2026-02-24 19:56:45.217,0.515925,0.006407,GOOD
2026-02-24 19:56:45.462,0.515925,0.006407,GOOD
2026-02-24 19:56:45.707,0.515925,0.006407,GOOD
2026-02-24 19:56:45.953,0.515925,0.006407,GOOD
2026-02-24 19:56:46.199,0.515925,0.006407,GOOD
2026-02-24 19:56:46.444,0.515925,0.006407,GOOD
2026-02-24 19:56:46.691,0.515925,0.006407,GOOD
2026-02-24 19:56:46.937,0.515925,0.006407,GOOD
2026-02-24 19:56:47.185,0.515925,0.006407,GOOD
