timestamp_utc,x_m,y_m,quality
2026-02-24 17:56:50.206,0.515849,0.317830,GOOD
2026-02-24 17:56:50.752,0.515849,0.317830,GOOD
2026-02-24 17:56:51.317,0.515849,0.317830,GOOD
2026-02-24 17:56:51.863,0.515849,0.317830,GOOD
2026-02-24 17:56:52.409,0.515849,0.317830,GOOD
2026-02-24 17:56:52.955,0.515849,0.317830,GOOD
2026-02-24 17:56:53.500,0.515849,0.317830,GOOD
2026-02-24 17:56:54.046,0.515849,0.317830,GOOD
2026-02-24 17:56:54.591,0.515849,0.317830,GOOD
2026-02-24 17:56:55.137,0.515849,0.317830,GOOD
2026-02-24 17:56:55.683,0.515849,0.317830,GOOD
2026-02-24 17:56:56.228,0.515849,0.317830,GOOD
2026-02-24 17:56:56.776,0.515849,0.317830,GOOD
2026-02-24 17:56:57.322,0.515849,0.317830,GOOD
2026-02-24 17:56:57.868,0.515849,0.317830,GOOD
2026-02-24 17:56:58.413,0.515849,0.317830,GOOD
2026-02-24 17:56:58.959,0.515849,0.317830,GOOD
2026-02-24 17:56:59.504,0.515849,0.317830,GOOD
2026-02-24 17:57:00.050,0.515849,0.317830,GOOD
2026-02-24 17:57:00.596,0.515849,0.317830,GOOD
2026-02-24 17:57:01.141,0.515849,0.317830,GOOD
2026-02-24 17:57:01.753,0.515849,0.317830,GOOD
2026-02-24 17:57:02.298,0.515849,0.317830,GOOD
2026-02-24 17:57:02.849,0.515849,0.317830,GOOD
2026-02-24 17:57:03.395,0.515849,0.317830,GOOD
2026-02-24 17:57:03.940,0.515849,0.317830,GOOD
2026-02-24 17:57:04.486,0.515849,0.317830,GOOD
2026-02-24 17:57:05.032,0.515849,0.317830,GOOD
2026-02-24 17:57:05.578,0.515849,0.317830,GOOD
2026-02-24 17:57:06.123,0.515849,0.317830,GOOD
2026-02-24 17:57:06.669,0.515849,0.317830,GOOD
2026-02-24 17:57:07.215,0.515849,0.317830,GOOD
2026-02-24 17:57:07.761,0.515849,0.317830,GOOD
2026-02-24 17:57:08.307,0.515849,0.317830,GOOD
2026-02-24 17:57:08.853,0.515849,0.317830,GOOD
2026-02-24 17:57:09.399,0.515849,0.317830,GOOD
2026-02-24 17:57:09.945,0.515849,0.317830,GOOD
2026-02-24 17:57:10.490,0.515849,0.317830,GOOD
2026-02-24 17:57:11.036,0.515849,0.317830,GOOD
2026-02-24 17:57:11.582,0.515849,0.317830,GOOD
2026-02-24 17:57:12.128,0.515849,0.317830,GOOD
2026-02-24 17:57:12.673,0.515849,0.317830,GOOD
2026-02-24 17:57:13.278,0.515849,0.317830,GOOD
2026-02-24 17:57:13.827,0.515849,0.317830,GOOD
2026-02-24 17:57:14.470,0.515849,0.317830,GOOD
2026-02-24 17:57:15.015,0.515849,0.317830,GOOD
2026-02-24 17:57:15.572,0.515849,0.317830,GOOD
2026-02-24 17:57:16.118,0.515849,0.317830,GOOD
2026-02-24 17:57:16.664,0.515849,0.317830,GOOD
2026-02-24 17:57:17.210,0.515849,0.317830,GOOD
2026-02-24 17:57:17.757,0.515849,0.317830,GOOD
2026-02-24 17:57:18.303,0.515849,0.317830,GOOD
2026-02-24 17:57:18.849,0.515849,0.317830,GOOD
2026-02-24 17:57:19.396,0.515849,0.317830,GOOD
2026-02-24 17:57:19.949,0.515849,0.317830,GOOD
2026-02-24 17:57:20.495,0.515849,0.317830,GOOD
2026-02-24 17:57:21.041,0.515849,0.317830,GOOD
2026-02-24 17:57:21.587,0.515849,0.317830,GOOD
2026-02-24 17:57:22.167,0.515849,0.317830,GOOD
2026-02-24 17:57:22.747,0.515849,0.317830,GOOD
2026-02-24 17:57:23.293,0.515849,0.317830,GOOD
2026-02-24 17:57:23.948,0.515849,0.317830,GOOD
2026-02-24 17:57:24.494,0.515849,0.317830,GOOD
2026-02-24 17:57:25.040,0.515849,0.317830,GOOD
2026-02-24 17:57:25.586,0.515849,0.317830,GOOD
2026-02-24 17:57:26.132,0.515849,0.317830,GOOD
2026-02-24 17:57:26.678,0.515849,0.317830,GOOD
2026-02-24 17:57:27.225,0.515849,0.317830,GOOD
2026-02-24 17:57:27.773,0.515849,0.317830,GOOD
2026-02-24 17:57:28.320,0.515849,0.317830,GOOD
2026-02-24 17:57:28.867,0.515849,0.317830,GOOD
2026-02-24 17:57:29.413,0.515849,0.317830,GOOD
2026-02-24 17:57:29.959,0.515849,0.317830,GOOD
2026-02-24 17:57:30.506,0.515849,0.317830,GOOD
2026-02-24 17:57:31.052,0.515849,0.317830,GOOD
2026-02-24 17:57:31.608,0.515849,0.317830,GOOD
2026-02-24 17:57:32.290,0.515849,0.317830,GOOD
2026-02-24 17:57:32.838,0.515849,0.317830,GOOD
2026-02-24 17:57:33.389,0.515849,0.317830,GOOD
2026-02-24 17:57:33.935,0.515849,0.317830,GOOD
2026-02-24 17:57:34.488,0.515849,0.317830,GOOD
2026-02-24 17:57:35.033,0.515849,0.317830,GOOD
2026-02-24 17:57:35.580,0.515849,0.317830,GOOD
2026-02-24 17:57:36.126,0.515849,0.317830,GOOD
2026-02-24 17:57:36.688,0.515849,0.317830,GOOD
2026-02-24 17:57:37.235,0.515849,0.317830,GOOD
2026-02-24 17:57:37.781,0.515849,0.317830,GOOD
2026-02-24 17:57:38.328,0.515849,0.317830,GOOD
2026-02-24 17:57:38.895,0.515849,0.317830,GOOD
2026-02-24 17:57:39.458,0.515849,0.317830,GOOD
2026-02-24 17:57:40.012,0.515849,0.317830,GOOD
2026-02-24 17:57:40.582,0.515849,0.317830,GOOD
2026-02-24 17:57:41.128,0.515849,0.317830,GOOD
2026-02-24 17:57:41.739,0.515849,0.317830,GOOD
2026-02-24 17:57:42.290,0.515849,0.317830,GOOD
2026-02-24 17:57:42.879,0.515849,0.317830,GOOD
2026-02-24 17:57:43.426,0.515849,0.317830,GOOD
