timestamp_utc,x_m,y_m,quality
2026-02-24 19:15:10.038,0.515849,0.051130,GOOD
2026-02-24 19:15:10.327,0.515849,0.051130,GOOD
2026-02-24 19:15:10.613,0.515849,0.051130,GOOD
2026-02-24 19:15:10.932,0.515849,0.051130,GOOD
2026-02-24 19:15:11.237,0.515849,0.051130,GOOD
2026-02-24 19:15:11.510,0.515849,0.051130,GOOD
2026-02-24 19:15:11.795,0.515849,0.051130,GOOD
2026-02-24 19:15:12.120,0.515849,0.051130,GOOD
2026-02-24 19:15:12.438,0.515849,0.051130,GOOD
2026-02-24 19:15:12.687,0.515849,0.051130,GOOD
2026-02-24 19:15:12.979,0.515849,0.051130,GOOD
2026-02-24 19:15:13.342,0.515849,0.051130,GOOD
2026-02-24 19:15:13.616,0.515849,0.051130,GOOD
2026-02-24 19:15:13.952,0.515849,0.051130,GOOD
2026-02-24 19:15:14.199,0.515849,0.051130,GOOD
2026-02-24 19:15:14.530,0.515849,0.051130,GOOD
2026-02-24 19:15:14.797,0.515849,0.051130,GOOD
2026-02-24 19:15:15.063,0.515849,0.051130,GOOD
2026-02-24 19:15:15.330,0.515849,0.051130,GOOD
2026-02-24 19:15:15.711,0.515849,0.051130,GOOD
2026-02-24 19:15:15.985,0.515849,0.051130,GOOD
2026-02-24 19:15:16.231,0.515849,0.051130,GOOD
2026-02-24 19:15:16.559,0.515849,0.051130,GOOD
2026-02-24 19:15:16.825,0.515849,0.051130,GOOD
2026-02-24 19:15:17.161,0.515849,0.051130,GOOD
2026-02-24 19:15:17.495,0.515849,0.051130,GOOD
2026-02-24 19:15:17.763,0.515849,0.051130,GOOD
2026-02-24 19:15:18.115,0.515849,0.051130,GOOD
2026-02-24 19:15:18.393,0.515849,0.051130,GOOD
2026-02-24 19:15:18.658,0.515849,0.051130,GOOD
2026-02-24 19:15:19.005,0.515849,0.051130,GOOD
2026-02-24 19:15:19.329,0.515849,0.051130,GOOD
2026-02-24 19:15:19.598,0.515849,0.051130,GOOD
2026-02-24 19:15:19.982,0.515849,0.051130,GOOD
2026-02-24 19:15:20.252,0.515849,0.051130,GOOD
2026-02-24 19:15:20.510,0.515849,0.051130,GOOD
2026-02-24 19:15:20.760,0.515849,0.051130,GOOD
2026-02-24 19:15:21.009,0.515849,0.051130,GOOD
2026-02-24 19:15:21.257,0.515849,0.051130,GOOD
2026-02-24 19:15:21.540,0.515849,0.051130,GOOD
2026-02-24 19:15:21.863,0.515849,0.051130,GOOD
2026-02-24 19:15:22.137,0.515849,0.051130,GOOD
2026-02-24 19:15:22.449,0.515849,0.051130,GOOD
2026-02-24 19:15:22.725,0.515849,0.051130,GOOD
2026-02-24 19:15:23.013,0.515849,0.051130,GOOD
2026-02-24 19:15:23.331,0.515849,0.051130,GOOD
2026-02-24 19:15:23.618,0.515849,0.051130,GOOD
2026-02-24 19:15:23.879,0.515849,0.051130,GOOD
2026-02-24 19:15:24.125,0.515849,0.051130,GOOD
2026-02-24 19:15:24.370,0.515849,0.051130,GOOD
2026-02-24 19:15:24.616,0.515849,0.051130,GOOD
2026-02-24 19:15:24.861,0.515849,0.051130,GOOD
2026-02-24 19:15:25.107,0.515849,0.051130,GOOD
2026-02-24 19:15:25.353,0.515849,0.051130,GOOD
2026-02-24 19:15:25.598,0.515849,0.051130,GOOD
2026-02-24 19:15:25.843,0.515849,0.051130,GOOD
2026-02-24 19:15:26.089,0.515849,0.051130,GOOD
2026-02-24 19:15:26.335,0.515849,0.051130,GOOD
2026-02-24 19:15:26.589,0.515849,0.051130,GOOD
2026-02-24 19:15:26.835,0.515849,0.051130,GOOD
2026-02-24 19:15:27.080,0.515849,0.051130,GOOD
2026-02-24 19:15:27.327,0.515849,0.051130,GOOD
2026-02-24 19:15:27.616,0.515849,0.051130,GOOD
2026-02-24 19:15:27.865,0.515849,0.051130,GOOD
2026-02-24 19:15:28.111,0.515849,0.051130,GOOD
2026-02-24 19:15:28.356,0.515849,0.051130,GOOD
2026-02-24 19:15:28.625,0.515849,0.051130,GOOD
2026-02-24 19:15:28.871,0.515849,0.051130,GOOD
2026-02-24 19:15:29.116,0.515849,0.051130,GOOD
2026-02-24 19:15:29.362,0.515849,0.051130,GOOD
2026-02-24 19:15:29.607,0.515849,0.051130,GOOD
2026-02-24 19:15:29.853,0.515849,0.051130,GOOD
2026-02-24 19:15:30.099,0.515849,0.051130,GOOD
2026-02-24 19:15:30.345,0.515849,0.051130,GOOD
2026-02-24 19:15:30.591,0.515849,0.051130,GOOD
2026-02-24 19:15:30.837,0.515849,0.051130,GOOD
2026-02-24 19:15:31.083,0.515849,0.051130,GOOD
2026-02-24 19:15:31.328,0.515849,0.051130,GOOD
2026-02-24 19:15:31.574,0.515849,0.051130,GOOD
2026-02-24 19:15:31.848,0.515849,0.051130,GOOD
2026-02-24 19:15:32.094,0.515849,0.051130,GOOD
2026-02-24 19:15:32.340,0.515849,0.051130,GOOD
2026-02-24 19:15:32.585,0.515849,0.051130,GOOD
2026-02-24 19:15:32.854,0.515849,0.051130,GOOD
2026-02-24 19:15:33.099,0.515849,0.051130,GOOD
2026-02-24 19:15:33.345,0.515849,0.051130,GOOD
2026-02-24 19:15:33.591,0.515849,0.051130,GOOD
2026-02-24 19:15:33.835,0.515849,0.051130,GOOD
2026-02-24 19:15:34.081,0.515849,0.051130,GOOD
2026-02-24 19:15:34.327,0.515849,0.051130,GOOD
2026-02-24 19:15:34.573,0.515849,0.051130,GOOD
2026-02-24 19:15:34.818,0.515849,0.051130,GOOD
2026-02-24 19:15:35.068,0.515849,0.051130,GOOD
2026-02-24 19:15:35.314,0.515849,0.051130,GOOD
2026-02-24 19:15:35.560,0.515849,0.051130,GOOD
2026-02-24 19:15:35.806,0.515849,0.051130,GOOD
2026-02-24 19:15:36.082,0.515849,0.051130,GOOD
2026-02-24 19:15:36.327,0.515849,0.051130,GOOD
2026-02-24 19:15:36.573,0.515849,0.051130,GOOD
2026-02-24 19:15:36.818,0.515849,0.051130,GOOD
